smiles,Charge_O,Charge_next_O,Charge_o_1,Charge_m_1,Charge_p,Charge_m_2,Charge_o_2
CC(C)(C)c1cc(C(C)(C)c2ccccc2)ccc1O,-0.775714,0.396931,-0.27817,-0.229609,0.019323,-0.238648,-0.001494
Cc1cc(O)c(C(C)(C)C)cc1C,-0.778534,0.407017,-0.313894,0.040957,0.017633,-0.257952,-0.00467
Cc1cc(Cl)c(C)cc1O,-0.765144,0.406836,-0.309681,0.081997,-0.188292,-0.187013,-0.012863
COc1cccc(-c2ccc(O)c(C(C)(C)C)c2)c1,-0.773434,0.398774,-0.279418,-0.205512,-0.000565,-0.25271,-0.003467
CCc1c(C)cc(O)c(C(=O)OC)c1C,-0.790955,0.466446,-0.308759,0.086124,-0.058806,0.06709,-0.269789
COC(=O)c1c(O)cc(C)c(CCCl)c1C,-0.787059,0.471736,-0.309375,0.092041,-0.085956,0.074982,-0.273626
COc1ccc(-c2ccc(O)c(C(C)(C)C)c2)cc1,-0.77452,0.395507,-0.277792,-0.211074,0.014499,-0.256509,-0.001884
COC(=O)c1c(O)cc(C)c(C)c1C,-0.789865,0.448568,-0.304861,0.081376,-0.050454,0.063426,-0.24394
Cc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.783453,0.370103,-0.27377,0.048626,0.013391,-0.276166,0.003485
COc1ccccc1-c1ccc(O)c(C(C)(C)C)c1,-0.773086,0.400869,-0.28329,-0.207416,-0.011274,-0.231253,-0.011573
CC(C)(C)c1cc(C(c2ccccc2)(c2ccccc2)c2ccccc2)ccc1O,-0.774857,0.40171,-0.284716,-0.220715,-0.018773,-0.240105,-0.002518
COc1cc(C)cc(O)c1C,-0.770327,0.410673,-0.33382,0.076989,-0.327962,0.443424,-0.087571
COc1ccc(O)cc1F,-0.760455,0.417108,-0.287575,-0.218993,0.307242,0.449558,-0.320605
COc1cc(CCc2cc(OC)c(OC)c(OC)c2)ccc1O,-0.779964,0.357114,-0.238156,-0.230798,0.029197,-0.27566,0.370765
COc1c(O)cc(C)cc1C(C)(C)C,-0.777179,0.395045,-0.273861,0.069238,-0.299055,0.034296,0.268292
CCOC(=O)C(=Cc1ccc(O)c(OC)c1)C(=O)OCC,-0.767642,0.391321,-0.251351,-0.20577,-0.022081,-0.298207,0.36528
Cc1cc(O)c(C(C)C)cc1C(C)(C)C,-0.774853,0.387625,-0.310317,0.04868,0.007279,-0.249286,-0.005027
C=CCc1c(C)cc(OC)cc1O,-0.790751,0.413996,-0.344576,0.466737,-0.3099,0.061511,-0.093248
COc1ccc(F)cc1-c1ccc(O)c(C(C)(C)C)c1,-0.771622,0.403821,-0.284023,-0.204924,-0.013891,-0.229631,-0.012097
CC(C)(C)c1cc(-c2cccc3ccccc23)ccc1O,-0.773191,0.399319,-0.280721,-0.201001,-0.018759,-0.248345,-0.004461
COC(=O)C(Cc1ccc(O)c(C(C)(C)C)c1)NC(C)=O,-0.77347,0.396499,-0.276592,-0.222234,-0.012516,-0.265973,-0.000353
C=CCc1cccc(O)c1,-0.764294,0.424386,-0.253328,-0.177282,-0.259631,0.050125,-0.306932
Cc1cc(O)c(C(C)C)cc1C(C)C,-0.774395,0.38617,-0.312716,0.032488,0.006169,-0.225759,-0.009068
CCOC(=O)c1c(O)cc(C)c(CCCl)c1C,-0.787672,0.471027,-0.30933,0.091748,-0.085817,0.074323,-0.273828
CCc1c(OC)cc(O)cc1OC,-0.765302,0.452206,-0.39337,0.457887,-0.128195,0.45936,-0.35519
COc1cc(O)cc(OC)c1C,-0.765689,0.452161,-0.356095,0.456529,-0.111977,0.450014,-0.39397
COc1cc(O)cc(OC)c1-c1ccccc1,-0.763093,0.443843,-0.297823,0.414045,-0.120693,0.414393,-0.341206
COCc1ccc(O)c(OC)c1,-0.777667,0.365217,-0.238813,-0.228734,-0.033998,-0.269662,0.375586
Oc1ccc(-c2ccccc2)cc1,-0.761742,0.410799,-0.246231,-0.199149,-0.014469,-0.198365,-0.286426
Cc1cc(O)c(-c2ccc(C(F)(F)F)cc2)cc1C,-0.77582,0.384007,-0.273705,0.046934,0.010042,-0.229257,-0.046469
C=CCOc1ccc(O)c(C(C)(C)C)c1,-0.779649,0.376857,-0.261675,-0.243119,0.441263,-0.323825,0.012105
COc1cc(C=C(C#N)C(N)=O)ccc1O,-0.761384,0.398266,-0.25349,-0.196163,-0.009499,-0.275567,0.36943
COC(=O)C(C#N)=Cc1ccc(O)c(OC)c1,-0.760749,0.400375,-0.254432,-0.195571,-0.013501,-0.27363,0.367699
Cc1cc(O)c(-c2ccc(F)cc2)cc1C,-0.777924,0.380613,-0.273329,0.044557,0.010633,-0.231364,-0.03987
Cc1cc(O)c(C2CCCC2)cc1C,-0.775093,0.383534,-0.309448,0.039896,0.012819,-0.238213,0.004097
CC(C)(C)c1cc(-c2ccc(C#N)cc2)ccc1O,-0.769327,0.404851,-0.280568,-0.202753,-0.001732,-0.248886,-0.003972
Cc1cc(O)cc(C(C)(C)C)c1,-0.765263,0.433589,-0.303472,0.085775,-0.281414,0.073162,-0.321182
Cc1cc(O)c(C(C)(C)C)cc1Br,-0.772785,0.421995,-0.317434,0.071353,-0.053802,-0.207993,-0.0095
CC(C)(C)c1ccc(O)c(-c2ccccc2)c1,-0.779215,0.376877,-0.238443,-0.206983,0.035568,-0.244794,-0.039115
Cc1cc(O)c(-c2cccc(F)c2)cc1C,-0.777097,0.384687,-0.274301,0.046409,0.0098,-0.229331,-0.046008
COc1cc(O)cc(C)c1OC,-0.767136,0.434276,-0.290173,0.026155,0.296016,0.393262,-0.341565
COCCOCCOCCOc1ccc(O)c(C(C)(C)C)c1,-0.779104,0.383017,-0.266936,-0.272907,0.434214,-0.292558,0.013873
Cc1cc(O)c(C(C)C)cc1C1CCCCC1,-0.774561,0.386315,-0.314185,0.034001,0.010037,-0.225185,-0.010079
COc1cc(C)cc(O)c1C(C)=O,-0.784895,0.487949,-0.320861,0.108525,-0.355122,0.498428,-0.305808
CCC(C)(C)c1cc(C)ccc1O,-0.775823,0.392921,-0.274746,-0.221998,0.035465,-0.249388,-0.001704
Cc1cc(O)c(C2CCCCC2)cc1C,-0.77511,0.383909,-0.309689,0.039917,0.012612,-0.234728,-0.005316
Cc1cc(O)c(-c2ccccc2)cc1C,-0.769474,0.40577,-0.314561,0.044956,0.010449,-0.234944,-0.050239
CCC(C)(C)c1cc(C(C)(C)C)c(O)cc1C,-0.779204,0.411753,-0.316516,0.050743,0.010619,-0.274477,0.000105
COc1c(O)cc(C)cc1C1(C)CCCC1(C)C,-0.779045,0.401762,-0.27589,0.067594,-0.290224,0.043273,0.245601
Cc1cc(C(C)(C)C)c(C)cc1O,-0.773604,0.372654,-0.272442,0.045917,0.009474,-0.258376,0.000699
COc1ccc(-c2cc(C(C)(C)C)ccc2O)cc1,-0.78013,0.374045,-0.238075,-0.208622,0.036186,-0.246758,-0.031199
Cc1cc(O)c(C23CC4CC(CC(C4)C2)C3)cc1C,-0.787597,0.368618,-0.272232,0.041898,0.017619,-0.262449,0.002814
COc1cc(C=C(C#N)c2ccccn2)ccc1O,-0.766109,0.39076,-0.250531,-0.206965,0.010075,-0.28412,0.36946
Cc1cc(O)c(C)c(C)c1C,-0.776354,0.380327,-0.278451,0.044805,-0.025268,0.015836,-0.035998
CCC(C)c1cc(C)c(O)cc1C,-0.770442,0.396701,-0.312965,0.032702,0.00373,-0.234872,-0.008991
CC(C)(C)c1ccc(O)c(Br)c1,-0.765421,0.41748,-0.241501,-0.21505,0.031686,-0.197359,-0.074396
Cc1cc(O)c(C(C)C)c(C)c1C,-0.778687,0.418064,-0.321872,0.046418,-0.022776,0.00653,-0.046157
COc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.776745,0.423347,-0.373041,0.446269,-0.022215,-0.266138,-0.015255
Cc1ccc(O)c(-c2ccc(C(F)(F)F)cc2)c1,-0.774786,0.374384,-0.234856,-0.204779,0.02696,-0.232095,-0.040744
COc1cc(CC2CO2)ccc1O,-0.777073,0.362157,-0.235057,-0.223119,0.020029,-0.286462,0.377323
CC(=O)c1cc(C)c(Br)cc1O,-0.780813,0.456373,-0.245898,-0.002286,0.022829,-0.213129,-0.200659
COc1cc(CCOC(C)=O)ccc1O,-0.777891,0.362479,-0.236475,-0.226984,0.00437,-0.284814,0.376985
COC(=O)c1c(O)cc(OC)c(OC)c1C,-0.791804,0.476242,-0.361514,0.470782,0.262607,0.064276,-0.295558
COc1cc(CC(NC(C)=O)C(=O)O)ccc1O,-0.775429,0.364018,-0.236549,-0.235863,-0.010275,-0.296382,0.37661
CCc1ccc(-c2cc(C)ccc2O)cc1,-0.779258,0.371361,-0.235397,-0.208416,0.028196,-0.234866,-0.034923
Cc1cc(C)c(O)cc1C,-0.770589,0.394569,-0.3094,0.037752,0.01464,-0.24458,-0.007629
COCOc1cc(O)c(C(C)(C)C)cc1C(C)(C)C,-0.778285,0.422898,-0.371177,0.410273,-0.01931,-0.271255,-0.009338
COc1cc(CC2COC(C)(C)O2)ccc1O,-0.778433,0.363847,-0.237497,-0.234851,0.011704,-0.271066,0.372573
CCOc1cc(C=C(C#N)C#N)ccc1O,-0.757644,0.400274,-0.253275,-0.195585,-0.018172,-0.275939,0.379461
Cc1ccc(O)c(-c2ccccc2)c1,-0.778591,0.372153,-0.235423,-0.207712,0.027997,-0.234203,-0.03793
Cc1ccc(O)c(S(C)(=O)=O)c1,-0.760445,0.465628,-0.277887,-0.187883,0.018395,-0.187067,-0.407804
CCc1cc(C(C)C)c(O)cc1C,-0.77429,0.385061,-0.310797,0.04041,0.003898,-0.230762,-0.007922
CC(C)(C)CC(C)(C)c1ccc(O)c(C(C)(C)CC(C)(C)C)c1,-0.779676,0.40425,-0.276399,-0.231449,0.050927,-0.260311,-0.001591
CCCCCCCCCCc1ccc(O)c(OC)c1,-0.779779,0.35771,-0.23363,-0.22587,0.036672,-0.290965,0.375731
CC(=O)NC(Cc1ccc(O)c(Br)c1)C(=O)O,-0.761134,0.420346,-0.241567,-0.208325,-0.024257,-0.205433,-0.076955
COC(=O)c1c(C)cc(OC)cc1O,-0.788814,0.482644,-0.36993,0.501793,-0.336385,0.116849,-0.300895
COc1ccc(-c2cc(C)c(C)cc2O)cc1,-0.780606,0.378876,-0.273831,0.043151,0.010608,-0.232793,-0.035505
COC(=O)CCc1ccc(O)c(C(C)(C)C)c1,-0.775647,0.394288,-0.277983,-0.218073,0.010884,-0.251612,-0.000648
CCC(C)c1cc(C)c(C)cc1O,-0.774563,0.386886,-0.309429,0.039689,0.013307,-0.235528,-0.011974
CC(=O)NC(Cc1ccc(O)c(OS(C)(=O)=O)c1)C(=O)O,-0.785506,0.411823,-0.247417,-0.196239,-0.006289,-0.231508,0.270002
CC=Cc1cc(OC)c2c(c1)C(C)C(c1ccc(O)c(OC)c1)O2,-0.776384,0.368233,-0.240885,-0.229574,-0.00644,-0.266636,0.374214
COc1ccc(-c2cc(C)ccc2O)cc1,-0.779557,0.369198,-0.234994,-0.209369,0.028762,-0.236297,-0.029855
CC(C)(C)c1ccc(O)c(C#N)c1,-0.76212,0.434937,-0.248228,-0.198379,0.019957,-0.178699,-0.062402
COC(=O)c1c(O)cc(C)cc1OC,-0.787719,0.485528,-0.322923,0.11101,-0.360329,0.513117,-0.331224
COc1c(Br)cc(O)c(Br)c1Br,-0.75835,0.436516,-0.227846,-0.033925,0.413693,-0.041185,-0.081192
COc1cc(-c2nc3ccccc3s2)ccc1O,-0.769898,0.384699,-0.251426,-0.215167,-0.032381,-0.248385,0.37706
Cc1cc(C2CCCCC2)c(C)cc1O,-0.770668,0.396784,-0.314266,0.031689,0.011662,-0.233508,-0.009695
CC(C)(C)c1ccc(O)c(Cl)c1,-0.762645,0.432421,-0.239989,-0.217207,0.034599,-0.183701,-0.216653
CC(=O)NC(Cc1ccc(O)c(Cl)c1)C(=O)O,-0.758377,0.435471,-0.240183,-0.210348,-0.021538,-0.192606,-0.218751
COC(=O)C=Cc1cccc(O)c1,-0.760132,0.416009,-0.278884,-0.184652,-0.238888,0.038877,-0.259954
CC(=O)OCCc1ccc(O)cc1,-0.762282,0.407935,-0.282563,-0.202734,-0.012412,-0.204216,-0.242406
Cc1cc(O)c(C2(C)CCC3CC32C)cc1Br,-0.773843,0.42513,-0.318186,0.071563,-0.056574,-0.200463,-0.023537
COc1cc(C(O)COc2ccccc2OC)ccc1O,-0.77963,0.364274,-0.239231,-0.224943,-0.039282,-0.269808,0.374789
CC(C)(C)c1ccc(O)c(C=NO)c1,-0.795648,0.43152,-0.255222,-0.206782,0.021073,-0.221996,-0.113392
COc1cc(Br)cc(O)c1C,-0.765909,0.396583,-0.246879,0.015528,-0.293586,0.443939,-0.080563
COCOc1c(O)cc(C)cc1C1(C)CCCC1(C)C,-0.813576,0.409138,-0.282056,0.069593,-0.293941,0.023612,0.255049
CC(C)(C)c1cc(Br)ccc1O,-0.7698,0.404517,-0.277392,-0.179227,-0.021288,-0.215538,-0.002154
COc1cc(C(C)C)ccc1O,-0.779792,0.360172,-0.2348,-0.240611,0.044698,-0.282714,0.375506
CC=Cc1ccc(O)cc1,-0.762242,0.408596,-0.243646,-0.212849,0.012667,-0.200223,-0.283214
Cc1ccc(O)c(CO)c1,-0.800529,0.394986,-0.240127,-0.20647,0.027955,-0.241447,-0.10118
Oc1ccc(CC2CO2)cc1,-0.76161,0.407948,-0.241426,-0.199833,0.002256,-0.206864,-0.281668
OCC(O)Cc1ccc(O)cc1,-0.761626,0.408512,-0.244075,-0.210341,-0.008884,-0.20345,-0.283742
CCCc1ccc(O)c(Cl)c1,-0.761988,0.429894,-0.237211,-0.203367,0.021986,-0.18665,-0.214786
COc1cc(CCCO)ccc1O,-0.780335,0.358914,-0.23574,-0.229347,0.016532,-0.294808,0.374319
CCCCc1ccc(O)c(Cl)c1,-0.761905,0.429766,-0.2366,-0.201482,0.024362,-0.191057,-0.215261
CCCc1ccc(O)c(Br)c1,-0.764809,0.414821,-0.238616,-0.200999,0.019409,-0.199651,-0.073309
CCCCc1ccc(O)c(Br)c1,-0.764676,0.414659,-0.237949,-0.199382,0.022065,-0.20423,-0.073637
C=CCc1ccc(O)c(C2C=C(C)CCC2C(C)C)c1,-0.796718,0.384911,-0.238047,-0.224591,0.014444,-0.235968,-0.027288
COc1ccc2c(c1)C(=Cc1ccc(O)c(OC)c1)C(=O)N2,-0.769795,0.37783,-0.248419,-0.222215,0.011008,-0.271846,0.373169
COc1cc(C=NNc2nc3ccccc3s2)ccc1O,-0.770751,0.379037,-0.246127,-0.217975,-0.035709,-0.262948,0.378815
COc1cc(C=NNC(=O)OCc2ccccc2)ccc1O,-0.7729,0.377097,-0.246783,-0.219494,-0.03752,-0.265757,0.378743
NC(Cc1ccc(Oc2cc(CC(N)C(=O)O)ccc2O)cc1)C(=O)O,-0.771594,0.371893,-0.240465,-0.217196,-0.017988,-0.253588,0.321255
CCCOc1ccc(O)cc1,-0.768002,0.389651,-0.23244,-0.265899,0.416772,-0.236534,-0.268497
COc1ccc(O)c(OC)c1,-0.78285,0.347734,-0.227561,-0.28762,0.429144,-0.321833,0.392737
OCc1cc(O)c(OCc2ccccc2)c(OCc2ccccc2)c1,-0.772988,0.412816,-0.286229,-0.031919,-0.284561,0.396959,0.266209
COc1cc(C=NNc2nncc3ccccc23)ccc1O,-0.771228,0.377027,-0.244048,-0.220724,-0.028067,-0.265848,0.377837
COc1cc(CCCOC(C)=O)ccc1O,-0.779975,0.352305,-0.237498,-0.224125,0.043753,-0.305415,0.373618
CNC(=O)c1ccc(OC)c(O)c1,-0.765332,0.369383,-0.268041,-0.112994,-0.22096,-0.238574,0.385172
C=CC(O)c1ccc(O)cc1,-0.760121,0.413777,-0.285993,-0.204437,-0.048006,-0.190814,-0.245853
Cc1cccc(C)c1N=C(O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-0.781763,0.481496,-0.246124,-0.06913,-0.337566,-0.140413,-0.206508
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,-0.761423,0.435844,-0.265074,-0.174251,-0.267844,0.322745,-0.340425
COc1cc2ncnc(Nc3ccc(O)c(Br)c3)c2cc1OC,-0.76336,0.412307,-0.236457,-0.213739,0.294844,-0.218731,-0.076619
Oc1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1,-0.761756,0.413093,-0.251231,-0.185395,-0.062174,-0.170132,-0.290857
Cc1ccc(N=Nc2ccc(O)cc2)cc1,-0.756974,0.423765,-0.256208,-0.176179,0.207544,-0.164105,-0.294696
CC(C)Oc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,-0.751315,0.431506,-0.248502,-0.152998,-0.342735,-0.152486,-0.289736
Oc1ccccc1C1CCCCC1O,-0.825415,0.388158,-0.245142,-0.188005,-0.221318,-0.220266,-0.024899
COCOc1cc(O)c(C(C)=O)c(OCOC)c1,-0.784542,0.4926,-0.376247,0.505926,-0.367668,0.483708,-0.312652
CCCCCCCC(=O)c1ccc(O)c(C(=O)O)c1,-0.775716,0.474718,-0.275205,-0.158818,-0.164727,-0.122683,-0.25767
CC(O)c1ccc(O)cc1,-0.761544,0.40974,-0.242445,-0.198393,-0.062253,-0.205564,-0.284508
N#CCc1cccc(O)c1,-0.759748,0.420648,-0.287181,-0.178825,-0.240375,0.03752,-0.272467
CCC1CCC(c2ccc(O)cc2)CC1,-0.764488,0.40507,-0.282852,-0.201042,0.032273,-0.217607,-0.242094
CC1(C)CC(=O)C2=C(C1)N=C(S)NC2c1cccc(O)c1,-0.765529,0.422481,-0.249224,-0.183366,-0.252427,0.033232,-0.320607
CC1CNCCC1(C)c1cccc(O)c1,-0.765866,0.424194,-0.25261,-0.179251,-0.264248,0.075,-0.320555
O=S(=O)(c1ccccc1)c1ccc(O)c(S(=O)(=O)c2ccccc2)c1,-0.783541,0.485753,-0.256742,-0.133132,-0.350915,-0.11942,-0.422407
Cc1cc(O)c(Br)cc1C,-0.747104,0.437392,-0.312063,0.050053,0.007874,-0.200497,-0.06739
Oc1cccc(F)c1Br,-0.758435,0.449277,-0.254718,-0.169951,-0.300618,0.51571,-0.193563
CC(=O)c1ccc(O)c(N)c1,-0.779353,0.381543,-0.2649,-0.188628,-0.121613,-0.248769,0.251966
Cc1c(Br)cc(O)cc1Br,-0.755583,0.422885,-0.265953,-0.025268,0.034307,-0.021402,-0.221704
Cc1ccc(O)cc1N,-0.76598,0.434333,-0.271967,-0.196048,-0.013003,0.29348,-0.344519
CC(C)(C)OC(O)=NC(Cc1ccc(O)cc1)C(=O)OCc1ccccc1,-0.766324,0.402816,-0.242787,-0.200801,0.010565,-0.20212,-0.278116
CCCCCC1CCC(c2ccc(O)cc2)CC1,-0.764512,0.405043,-0.282858,-0.201053,0.03235,-0.217592,-0.242114
CC(=O)c1ccc(O)c(Br)c1,-0.753477,0.442815,-0.251404,-0.15283,-0.146706,-0.17403,-0.092905
CCOC(=O)Cc1cccc(O)c1,-0.762073,0.417644,-0.290409,-0.179029,-0.235977,0.025445,-0.270623
CCCCC1CCC(c2ccc(O)cc2)CC1,-0.764512,0.40504,-0.282849,-0.201054,0.032327,-0.217586,-0.242112
CCCC1CCC(c2ccc(O)cc2)CC1,-0.764496,0.405062,-0.282857,-0.201049,0.032315,-0.217591,-0.242105
COc1cc(O)c(Br)cc1OC,-0.768765,0.425178,-0.326279,0.422569,0.380778,-0.248463,-0.088732
COC(=O)c1cc(O)ccc1N,-0.769731,0.369654,-0.233746,-0.256208,0.352273,-0.21585,-0.203971
Oc1ccc(F)c(Br)c1,-0.757037,0.408766,-0.269964,-0.256485,0.464611,-0.082676,-0.224182
CCCCCCCCOC(=O)c1ccc(O)cc1,-0.754129,0.434247,-0.261724,-0.153278,-0.189445,-0.150461,-0.301676
CC(=O)c1cc(N=C(C)O)ccc1O,-0.78768,0.44529,-0.258204,-0.187615,0.20192,-0.204831,-0.202224
CC(O)c1cccc(O)c1,-0.763282,0.427376,-0.251548,-0.179311,-0.250256,-0.01722,-0.314362
N#Cc1ccc(O)c(Cl)c1,-0.747527,0.459371,-0.250503,-0.148104,-0.029714,-0.12843,-0.233058
O=Cc1c(O)cccc1F,-0.776492,0.487115,-0.272507,-0.149882,-0.317163,0.515393,-0.319788
Oc1ccc(C(F)(F)F)cc1Br,-0.753995,0.439812,-0.249154,-0.165266,-0.217548,-0.160515,-0.089852
N#Cc1cc(O)cc(C#N)c1,-0.750778,0.42023,-0.204126,0.016744,-0.168786,0.021048,-0.248458
N#CC(=Cc1cccc(O)c1)C(=O)O,-0.757834,0.409033,-0.262993,-0.196598,-0.228282,0.0233,-0.257881
COC(=O)c1ccc(Br)c(O)c1,-0.759632,0.420109,-0.220499,-0.138609,-0.192926,-0.186675,-0.065073
Cc1ccc(NCCO)cc1O,-0.767802,0.390473,-0.327862,0.353899,-0.287703,-0.193622,-0.034461
Oc1ccc(C2CCC(O)CC2)cc1,-0.763093,0.406182,-0.241404,-0.21723,0.034622,-0.199815,-0.282071
Nc1ccc(F)cc1O,-0.782626,0.389144,-0.34801,0.45751,-0.281296,-0.227559,0.238989
Oc1cccc(OC(F)(F)F)c1,-0.75535,0.425557,-0.291909,-0.176461,-0.258536,0.402042,-0.304297
CCCCCCCCc1ccc(OC(=O)c2ccccc2O)cc1,-0.784588,0.457723,-0.26648,-0.156093,-0.246661,-0.1456,-0.26282
CCCc1cc(N=Nc2ccncc2)ccc1O,-0.760409,0.410921,-0.288129,-0.175171,0.21082,-0.197663,-0.022946
CN(C)c1ccc(N=Nc2ccccn2)c(O)c1,-0.796443,0.496644,-0.383084,0.46612,-0.317051,-0.135178,0.111806
CN(C)c1ccc(N=O)c(O)c1,-0.781158,0.515307,-0.386402,0.476693,-0.31825,-0.119597,0.03397
O=C1CC(c2ccc(O)cc2)Oc2ccccc21,-0.759583,0.414101,-0.245917,-0.20265,-0.023596,-0.18014,-0.286106
O=C1CC(c2cccc(O)c2)Oc2ccccc21,-0.760854,0.419445,-0.286992,-0.180553,-0.226648,0.018674,-0.27274
COc1ccc(OC(=O)c2ccc(O)cc2)cc1,-0.752533,0.436174,-0.301545,-0.149058,-0.196608,-0.150134,-0.26161
O=C(O)C(O)c1ccc(O)cc1,-0.760353,0.415178,-0.244338,-0.195054,-0.102729,-0.198787,-0.284976
O=C(O)c1ccc(O)cc1C(=O)O,-0.751193,0.440535,-0.246062,-0.16713,-0.132894,-0.00627,-0.29562
CCC(C)OC(=O)c1ccc(O)cc1,-0.754063,0.434339,-0.261606,-0.153559,-0.191092,-0.150561,-0.301569
N=C(O)Nc1cccc(O)c1,-0.759877,0.43203,-0.304089,-0.17065,-0.287341,0.388501,-0.309011
CCCCCCCCCCCCOC(=O)c1ccc(O)cc1,-0.754146,0.43424,-0.301667,-0.150456,-0.189455,-0.153278,-0.26173
CN(C)c1ccc(N=Nc2ccc(O)cc2)cc1,-0.759763,0.419221,-0.292962,-0.169454,0.215373,-0.181317,-0.254342
CCCCCCCCCOC(=O)c1ccc(O)cc1,-0.754135,0.434247,-0.30167,-0.150462,-0.189426,-0.153294,-0.261728
CC(C)CCOC(=O)c1ccc(O)cc1,-0.75393,0.434564,-0.26179,-0.152349,-0.190054,-0.150352,-0.301756
CCCCCCOC(=O)c1ccc(O)cc1,-0.754118,0.434261,-0.301667,-0.150452,-0.189446,-0.153267,-0.261719
O=Cc1ccc(O)c(C=O)c1,-0.769629,0.479692,-0.271361,-0.157709,-0.155965,-0.14574,-0.212361
CCNCC(O)c1cccc(O)c1,-0.765763,0.425813,-0.252301,-0.181072,-0.24896,-0.000159,-0.30469
CCCCCCCCCCCCc1ccc(O)c(C)c1,-0.768142,0.379478,-0.271042,-0.218247,0.031121,-0.240615,-0.003231
CCCCN(CCCC)c1cccc(O)c1,-0.766584,0.452729,-0.286295,-0.160254,-0.30779,0.450664,-0.389792
CC(C)(C)c1cc(O)cc(C(C)(C)C)c1C=O,-0.763679,0.454125,-0.341635,0.079665,-0.129505,0.07901,-0.304681
CC(C)(C)Oc1ccc(O)cc1,-0.765158,0.402495,-0.283083,-0.22236,0.384231,-0.223026,-0.24329
CCCCc1ccc(N=Nc2ccc(O)cc2)cc1,-0.757015,0.423732,-0.294683,-0.164104,0.20757,-0.176198,-0.256215
O=C(O)C(Cc1ccc(O)cc1)N=C(O)c1ccccc1,-0.762938,0.408974,-0.243977,-0.202085,-0.024567,-0.202231,-0.286759
CN(C)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1,-0.794013,0.498883,-0.383445,0.468515,-0.316563,-0.133123,0.111767
O=C(Nc1ccc(Br)cc1)c1ccccc1O,-0.785472,0.450823,-0.259499,-0.16296,-0.239347,-0.184452,-0.217901
CCCCc1ccc(N=Cc2ccc(OC)cc2O)cc1,-0.794888,0.471812,-0.364993,0.479367,-0.286908,-0.168169,-0.166445
Cc1cc(N)ccc1O,-0.777799,0.337236,-0.218469,-0.244609,0.281693,-0.271798,0.016902
Cc1c(N)ccc(O)c1C,-0.779367,0.350182,-0.227763,-0.235237,0.237286,-0.0026,-0.023752
Oc1cccc(Nc2ccccc2)c1,-0.763466,0.44275,-0.275648,-0.165612,-0.291516,0.40922,-0.364841
Nc1ccc(O)cc1F,-0.765034,0.399231,-0.276372,-0.223035,0.192786,0.438083,-0.306025
COC(=O)c1cc(C=O)ccc1O,-0.77577,0.47464,-0.274231,-0.157971,-0.15574,-0.120204,-0.261904
CS(=O)(=O)c1ccc(O)c(N)c1,-0.766223,0.435924,-0.251158,-0.15684,-0.36804,-0.170235,0.126043
COC(=O)CCc1ccc(O)c(OC)c1,-0.779784,0.362024,-0.236968,-0.227535,0.012869,-0.297027,0.374621
CCCCc1oc2ccccc2c1C(=O)c1ccc(O)cc1,-0.753784,0.430949,-0.261853,-0.180876,-0.143899,-0.153032,-0.297991
Nc1ccc(O)c(F)c1,-0.771225,0.317755,-0.222353,-0.246309,0.289921,-0.314583,0.405973
COc1ccc(O)c(Br)c1,-0.768094,0.403712,-0.227977,-0.227726,0.420866,-0.261302,-0.067341
N#Cc1ccc(Br)cc1O,-0.753439,0.449635,-0.239466,0.021574,-0.222827,-0.144845,-0.072418
Oc1cc(Br)ccc1F,-0.757494,0.357152,-0.22964,-0.004192,-0.203874,-0.248362,0.383205
COC(=O)c1ccc(F)c(O)c1,-0.74508,0.326945,-0.250417,-0.155556,-0.179042,-0.278444,0.456065
Oc1cc(OC(F)(F)F)ccc1Br,-0.756759,0.43789,-0.284113,0.401235,-0.265758,-0.167922,-0.087904
COc1ccc(O)c(F)c1,-0.768855,0.32618,-0.225144,-0.243377,0.430913,-0.347832,0.403137
Nc1ccc(Cl)c(O)c1,-0.74314,0.476251,-0.343103,0.329321,-0.272598,-0.145974,-0.23354
C=CCOC(=O)c1ccc(O)cc1,-0.753465,0.435191,-0.261979,-0.151346,-0.190352,-0.149817,-0.301957
CCC(C)(C)c1ccccc1O,-0.773484,0.402105,-0.282294,-0.189278,-0.216915,-0.220699,-0.013084
CCCCc1ccc(C=CC(=O)c2ccc(O)cc2)cc1,-0.755267,0.4312,-0.295891,-0.153349,-0.148644,-0.17504,-0.261731
Oc1ccc(C(O)(c2ccccc2)c2ccccc2)cc1,-0.76362,0.413555,-0.289663,-0.174398,-0.079173,-0.183256,-0.252103
CCCCN(CCCC)c1ccc(C=O)c(O)c1,-0.788225,0.487402,-0.371753,0.476875,-0.312135,-0.151334,-0.233483
Oc1cc(Cl)c(Br)cc1Cl,-0.750964,0.44942,-0.218618,-0.123157,-0.016467,-0.143017,-0.218688
O=CC=Cc1ccc(O)cc1,-0.753481,0.42426,-0.250148,-0.194038,-0.013453,-0.179214,-0.289426
CC=CCc1ccc(O)cc1,-0.764044,0.405739,-0.282336,-0.193389,0.007855,-0.21566,-0.242335
