,PC1,PC2
409,-0.032063148385075436,0.01338721187232343
410,-0.01568949501937158,0.02089134801024654
411,0.07825345592559611,0.04231576953731167
412,-0.01438379985152962,0.014154454191865876
413,-0.02734424020651671,0.002103686406997632
414,-0.012437745291883783,-0.011397664516437802
415,-0.016607408144737493,-0.05626077752969891
416,0.013060294594825834,-0.024465252704920313
417,-0.008067895546079432,-0.0466216946578696
418,-0.022245817252748542,0.010313383418000836
419,-0.06759877743741301,0.030084618594214952
420,-0.010972003915226333,0.006167290114513221
421,-0.0024836790675056117,0.022354442938014068
422,-0.021710988847146652,-0.03625352158636929
423,-0.0025340088381427465,0.0038838347135028628
424,-0.032431280559576954,-0.00918155114182977
425,0.37634654446737004,0.22140349967136613
426,-0.009442468250385484,-0.006396235863075735
427,0.011999507349365824,0.039296408764625916
428,0.09265644079697502,0.1153227649059014
429,0.052615384497055794,-0.03865382126801736
430,-0.018341449556982786,0.0298060204278143
431,0.03533840475770234,-0.017720544189833966
432,-0.025902797520426797,0.11137636040573635
433,-0.012402325904307343,-0.008141587758421684
434,0.026306402186612714,-0.018567574030901878
435,-0.015092571859307114,-0.005266861620859594
436,-0.022629509443210426,0.009352243113967937
437,0.006203147512316228,-0.0368493273838412
438,-0.03772221220542107,0.052506431506599095
439,-0.057611892465329065,0.013297239108179424
440,-0.030637842310530742,-0.02039328300536163
441,0.1578723532021814,-0.43189167264425204
442,-0.019022258667378274,0.012834973458953701
443,0.026099322481419204,-0.008029948710381275
444,-0.02106769334037423,-0.015027605094255051
445,-0.03802991366124161,-0.019114431830981916
446,-0.029590779032861645,0.013685699428216696
447,-0.017870379895396738,0.013813222524643549
448,0.013795064520582911,-0.07767546918728022
449,-0.014983284022301186,-0.011839669511313907
452,-0.022211880456444247,-0.016485753005516395
453,-0.021304672903507006,0.01238224436536546
454,-0.01218326205809161,-0.016181073162672838
455,-0.051605877239236236,0.00446908710076917
456,0.481768989151126,-0.1448532010815039
457,-0.021624733093095944,0.01276375785231332
458,-0.059840103326152264,-0.004549268851486732
459,0.009226883034470201,-0.011216226759785787
460,-0.026409330929908943,0.01473477891995106
461,0.05127963044928662,-0.11049056181203216
462,-0.019878265804968834,-0.0004698914962632107
463,0.043465793460793094,-0.058668176014375135
464,-0.02584136640560473,-0.01814945223549441
465,-0.022517882141336362,-0.024126779428205097
466,0.008938045501929356,0.03277042102557755
467,-0.02307208171769613,-0.003294348773340385
468,-0.056722572433420215,0.02524439543942717
469,-0.023065321190081433,0.06716609208972833
470,-0.04676640527495807,0.0031415756596183085
471,0.01712378025664226,-0.023686112051989148
472,0.05194893445034162,0.03832374530746922
473,-0.0479772534293054,0.00926867096897204
474,0.006164608538005925,-0.01917302782741156
475,-0.03206587048853527,-0.005411256343645304
476,0.0004331729999019664,-0.017318840608503267
477,-0.01930633375818135,-0.0014523524331332904
478,-0.01807119365880078,-0.016792644640094966
479,-0.03679340693905878,-0.0042332465904224145
480,0.06384584708843513,-0.06836145493236016
481,-0.022917634578253854,0.007863761566395878
482,-0.03433791188785028,0.010458729175309732
483,-0.028981347613384386,-0.01941400724767738
484,-0.04103362611571157,-0.007003492150284294
485,0.07415039736603263,-0.04299991426131154
486,0.674817930112448,-0.18321566264478428
487,-0.03225716525649337,-0.022585601951481696
488,-0.017170543590974533,0.022763721423416376
489,-0.021621587529262992,-0.006467445455918001
490,0.004439744447460857,0.01011300268701054
491,-0.055678241383815746,-0.016296680570367525
492,-0.037810755897262294,-0.011974186992203832
493,0.03559990086675494,-0.023605852890679322
494,-0.012111880732565345,-0.02025889569436112
495,0.002072435847553622,-0.000935372980835617
496,-0.03078432850424259,0.015481403068975877
497,-0.031047509036002566,0.0031836868727554432
498,-0.022123806826224224,-0.0065776345522972875
499,0.013141079626184,0.000757693631091284
500,0.09287335278047185,-0.044060935647712934
501,-0.011875708806664498,-0.037306242520633956
502,-0.04724410515934781,-0.02883741483099186
503,0.0038384557415117614,-0.013267387687273986
504,0.04084622287015331,-0.058321037074059515
505,-0.04393460813243697,0.028481412419872294
506,0.01204413916853927,0.015739968049584493
