smiles,HOMO
CCCCC(C)(CCC)c1ccc(O)cc1,-7.350343368
CCCCCC(C)(CC)c1ccc(O)cc1,-7.354969306
Oc1ccc(C2CN3CCSC3=N2)cc1,-7.344084746
CCCCOC(N=C(O)c1ccccc1O)C(Cl)(Cl)Cl,-7.519598276
CC1(C(O)=Nc2ccc(O)c(Cl)c2Cl)CCCCC1,-7.585449864
CCc1ccccc1O,-7.471706212
COc1ccc(C(O)C(=O)O)cc1O,-7.321771398
CC(O)=Nc1cccc(O)c1,-7.349527026
Oc1cccc(Br)c1,-7.892122342
COc1cc(CC(C)(N)C(=O)O)ccc1O,-7.113332074
CC(N)C(O)c1cccc(O)c1,-7.450209206
COC(=O)c1ccc(O)c(C(=O)OC)c1,-8.024097632
CCOC(=O)C(Cc1ccc(O)cc1)N=C(O)c1ccccc1,-7.465991818
COc1cc(CN=C(O)CCCCCCC(C)C)ccc1O,-6.975370276
CC(O)=Nc1ccc(N=Nc2cc(C)ccc2O)cc1,-6.989520204
Nc1cc(Cl)ccc1O,-7.510074286
COc1cc(CC(C)(NN)C(=O)O)ccc1O,-7.341907834
Nc1cc(S(=O)(=O)O)ccc1O,-8.307096192
Cc1ccc(N)c(O)c1,-6.578083836
Cc1ccc(O)c(N)c1,-6.639037372
N#CC(OC1OC(CO)C(O)C(O)C1O)c1ccc(O)cc1,-7.948994168
O=C1OCCC1N=C(O)C=Cc1ccc(O)cc1,-7.260545748
COc1ccc(C=CC(=O)O)cc1O,-7.285580236
COc1cc(COC(=O)CCCCCCC(C)C)ccc1O,-7.311975294
CNC(Cc1ccc(O)cc1)C(=O)O,-7.502455094
CCCCCCCCCCCCCCCc1cccc(O)c1,-7.500550296
NC(CC(=O)O)Cc1ccc(O)cc1,-7.458916854
O=C(O)CN=C(O)Cc1ccc(O)cc1,-7.58653832
COc1cc(O)c(C(C)=O)cc1OC,-7.014282578
CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O,-7.395242178
O=C(CCc1ccc(O)cc1)ON1C(=O)CCC1=O,-7.40830365
CN(C)Cc1ccc(O)cc1,-7.362316384
CC(C)(C)OC(O)=NC(CC(=O)O)c1ccc(O)cc1,-7.275512018
CC1CCC(C(C)C)C(OC(=O)c2ccccc2O)C1,-7.694839692
ON=Cc1ccccc1O,-7.47905329
Oc1ccc(N2CCNCC2)cc1,-6.56066854
COc1ccc(C=O)cc1O,-7.585721978
N#Cc1ccc(O)cc1C#N,-8.753635266
O=C1CCC(c2ccc(O)cc2)CC1,-7.572388392
COc1cc(O)ccc1C=O,-7.746813466
O=C(O)C(O)c1cccc(O)c1,-7.727765486
COc1cc(Br)c(C=O)cc1O,-7.681506106
COC(=O)C(Cc1ccc(O)cc1)N=C(O)OC(C)(C)C,-7.36476541
Oc1ccccc1Cc1ccccc1,-7.540006826
CCC=CCCOC(=O)c1ccccc1O,-7.705996366
C=Cc1ccc(O)cc1,-7.123128178
Cc1ccc(C=O)c(O)c1,-8.010491932
CCCCOC(=O)c1ccccc1O,-7.712527102
CC(C)c1ccccc1O,-7.467896616
CC=Cc1ccc(OCC)c(O)c1,-6.76067233
O=C(OCCc1ccccc1)c1ccccc1O,-7.746541352
CC(C)COC(=O)c1ccccc1O,-7.725044346
CC(C)CCOC(=O)c1ccccc1O,-7.7144319
NC(Cc1ccc(Oc2ccc(O)cc2)cc1)C(=O)O,-7.28177064
NC(Cc1ccc(O)cc1)C(O)=NC(Cc1ccccc1)C(=O)O,-7.376194198
CCOC(=O)C(N)Cc1ccc(O)cc1,-7.477964834
N=C(O)C(N)Cc1ccc(O)cc1,-7.63415827
NC(Cc1cccc(O)c1)C(=O)O,-7.554156754
NC(Cc1ccc(O)cc1)C(O)=Nc1ccc2ccccc2c1,-6.99060866
NC(Cc1ccc(O)cc1)C(O)=NO,-7.405854624
NC(CO)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-7.515516566
NN=C(O)c1ccccc1O,-7.448576522
CC(=O)Oc1cccc(O)c1,-7.725860688
O=C1C(Cc2ccc(O)cc2)N=C(S)N1c1ccccc1,-7.46680816
CCCCCCCCC=CCCCCCCCC(O)=NCc1ccc(O)c(OC)c1,-7.050745854
CCOC(=O)C1=C(C)N=C(S)NC1c1cccc(O)c1,-7.34843857
CN1C(=O)C(Cc2ccc(O)cc2)N=C1S,-7.449937092
COc1cc(CC(N)C(=O)O)ccc1O,-7.128298344
CC(C)CC(N)C(O)=Nc1ccc(O)c(C(=O)O)c1,-7.237960286
CC(C)CC(N)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-7.503271436
CCC(=O)c1ccc(O)cc1,-7.918245286
CCC(=O)c1ccccc1O,-7.75933071
O=C(O)CNc1ccc(O)cc1,-6.646112336
O=C(O)Cc1cccc(O)c1,-7.700281972
Cc1ccc(O)c(C(=O)c2ccccc2)c1,-7.511434856
Cc1ccc(C(=O)O)cc1O,-7.836611086
CC(=O)c1ccc(O)c(C)c1,-7.768038358
CC(=O)c1ccc(O)cc1C,-7.858924434
COc1ccc(C(C)=O)c(O)c1,-7.608579554
NC(CO)(Cc1ccc(O)cc1)C(=O)O,-7.636607296
Oc1ccc(Cc2ccccc2)cc1,-7.377282654
N#CCc1ccc(O)cc1,-7.93348367
OCc1cccc(O)c1,-7.658104302
O=C(c1ccccc1)c1ccc(O)cc1,-7.914979918
CCCCCC=CCC=CCC=CCC=CCCCC(=O)Nc1ccc(O)cc1,-6.899722584
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,-7.360411586
O=C(O)C=Cc1ccccc1O,-7.756065342
NCC(O)=NC(Cc1ccc(O)cc1)C(=O)O,-7.657560074
NC(CCC(O)=Nc1ccc(O)c(C(=O)O)c1)C(=O)O,-7.235239146
NC(Cc1ccc(O)c(F)c1)C(=O)O,-7.70218677
Oc1cccc(F)c1,-7.863550372
CN(C)c1cccc(O)c1,-6.546790726
N#Cc1cccc(O)c1,-8.31036156
CC(C)(c1ccccc1)c1ccc(O)cc1,-7.329662704
O=C(O)c1cc(Cl)ccc1O,-7.928313504
O=C(c1ccccc1)c1cc(Cl)ccc1O,-7.80286895
CCC(C)c1ccccc1O,-7.469801414
Cc1cc(O)cc(C)c1Br,-7.449392864
Oc1ccc(Cl)cc1Br,-7.934300012
O=C(Cc1ccccc1)c1ccc(O)cc1,-7.888856974
CC(N)C(O)=NC(Cc1ccc(O)cc1)C(=O)O,-7.490482078
Cc1cc(Br)ccc1O,-7.51714925
COc1cc(C)cc(O)c1,-7.240681426
COc1ccc(C(C)=O)cc1O,-7.526401126
Oc1ccccc1N1CCNCC1,-7.347078
CSc1ccc(O)cc1C,-7.56068749
Oc1cccc(C2=NCCN2)c1,-7.551979842
Oc1ccc(C2=NCCN2)cc1,-7.271702422
CCC(=O)c1cc(C)ccc1O,-7.51714925
CCC(=O)c1cc(Br)ccc1O,-7.773480638
CCC(=O)c1cc(F)ccc1O,-7.788719022
O=C(CBr)c1cc(Cl)ccc1O,-8.011580388
O=C(CBr)c1cc(F)ccc1O,-7.986001672
Cc1cc(C(=O)O)ccc1O,-7.864366714
CCN=C(S)NN=Cc1ccccc1O,-7.31578489
Nc1cc(O)c(Cl)cc1Cl,-7.244218908
CC(O)=Nc1cc(O)c(Cl)cc1Cl,-7.606674756
Oc1ccccc1C1=NCCN1,-7.34163572
Cc1cc(O)ccc1C(=O)O,-7.960422956
N#Cc1ccc(O)c(Br)c1,-8.380022744
Oc1cccc(N2CCNCC2)c1,-6.757406962
Oc1ccc(CCBr)cc1,-7.71035019
O=Cc1cccc(O)c1Cl,-8.247503226
CCN(CC)C(=O)c1ccccc1O,-7.538102028
O=Cc1ccc(O)c(Cl)c1,-8.295667404
O=C(c1ccccc1O)N1CCCC1,-7.477964834
COC(=O)c1cc(N)ccc1O,-6.775094372
CC(C)(C)OC(O)=Nc1ccccc1O,-6.7892443
CC(C)(C)OC(O)=Nc1cccc(O)c1,-7.002581676
O=Cc1cc(C(=O)O)ccc1O,-8.331042224
O=Cc1ccc(C(=O)O)cc1O,-8.230360044
C=CCc1cc(C(C)=O)ccc1O,-7.766949902
C#Cc1cccc(O)c1,-7.681233992
COc1ccc(CN)cc1O,-6.979996214
N=C(O)c1cc(Br)ccc1O,-7.9321231
COc1cc(O)c(C(=O)Cc2ccccc2)c(OC)c1,-7.550075044
CCCCCCCCCCOc1cc(Br)c(O)cc1Br,-7.408575764
O=C(CBr)c1ccccc1O,-7.9729402
O=C(CBr)c1cccc(O)c1,-8.048860006
COc1cc(O)c(C(=O)O)cc1Br,-7.644770716
CCC(=O)c1ccc(OC)cc1O,-7.584089294
O=C(O)CN=C(O)c1cc(Br)ccc1O,-7.398235432
CCOc1cccc(O)c1C(C)=O,-7.497829156
CCOc1ccc(O)c(C(C)=O)c1,-7.135917536
CCOc1ccc(C(C)=O)c(O)c1,-7.57973547
CC(C)(C)OC(=O)Nc1ccc(O)cc1,-6.95523384
CCOc1ccc(C(=O)c2ccccc2)c(O)c1,-7.562320174
O=C(O)c1ccc(F)c(O)c1,-8.1770257
Oc1cccc(S)c1,-7.362316384
CCOc1ccc(O)c(C(=O)O)c1,-7.190068222
CCOC(=O)c1ccc(O)c(Cl)c1,-8.143555678
Oc1ccccc1C=Nc1ccccc1,-7.359051016
CCOC(=O)c1c(O)cccc1OCC,-7.394970064
CCOC(=O)c1cc(OCC)ccc1O,-7.122039722
COc1ccc(C=CC(=O)c2c(O)cc(OC)cc2OC)cc1,-7.126393546
O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,-7.88994543
O=C(O)c1ccc(F)cc1O,-8.241788832
CCOC(=O)c1ccc(OCC)cc1O,-7.522319416
COC(=O)c1cc(F)ccc1O,-7.77565755
Nc1cc(O)ccc1Cl,-7.142448272
Nc1ccc(Cl)cc1O,-6.925029186
CSc1ccc(O)cc1,-7.671437888
CCN(C=CC(=O)c1cc(Br)ccc1O)CC,-7.176734636
OC1=Nc2ccccc2N=C(c2ccccc2O)C1,-7.258368836
Oc1ccc(Cl)cc1Cc1ccccc1,-7.6327977
NNCc1cccc(O)c1,-7.447488066
CC(=O)CC(=O)c1cc(Cl)ccc1O,-7.885047378
CC(=O)CC(=O)c1cc(Br)ccc1O,-7.814569852
NS(=O)(=O)c1cc(C(=O)O)c(O)cc1Cl,-8.701389378
CCOC(=O)C=Cc1ccccc1O,-7.662186012
O=C(O)c1ccc(O)c(F)c1,-8.224917764
Cc1cc(O)c(C(=O)c2ccccc2Cl)cc1Cl,-7.758242254
O=C(c1cc(Cl)ccc1O)c1ccccc1Cl,-7.846679304
COc1ccc(C(=O)c2ccc(O)cc2)c(OC)c1,-7.49810127
O=C(c1ccccc1)c1cc(Br)ccc1O,-7.74436444
Cc1ccc(C(=O)c2ccccc2Cl)c(O)c1,-7.721506864
Cc1ccc(O)c(C(=O)c2ccccc2Cl)c1,-7.564224972
O=C(c1cc(Br)ccc1O)c1ccccc1Cl,-7.782188286
OC(CCc1ccc(O)cc1)=NCc1ccccc1,-7.436603506
Cc1ccc(Cl)cc1O,-7.762868192
COc1ccc(C(O)=NN)c(O)c1,-7.228164182
OC1=Nc2ccccc2N=C(c2cc(F)ccc2O)C1,-7.319050258
COC(=O)C(N)c1ccc(O)cc1,-7.63007656
COCCc1ccc(O)cc1,-7.46000531
COc1cc(Br)ccc1O,-7.566673998
CC(=O)c1ccc(C)cc1O,-7.690485868
COc1cc(F)ccc1O,-7.267892826
O=Cc1cc(F)ccc1O,-8.112806796
CC(=O)N1CCN(c2ccc(O)cc2)CC1,-6.858089142
O=Cc1ccc(O)c(Br)c1,-8.25185705
CC(C)c1cccc(O)c1,-7.496196472
CC(Oc1ccc(O)cc1)C(=O)O,-7.103263856
COC(=O)C(C)Oc1ccc(O)cc1,-7.373745172
Cc1ccc(F)c(O)c1,-7.691846438
Oc1ccc(SC(F)(F)F)cc1,-8.165052684
NC(CO)Cc1ccc(O)cc1,-7.414290158
NN=C(O)c1cccc(O)c1,-7.591708486
CC(=O)c1ccc(F)cc1O,-8.083418484
Oc1ccccc1S,-7.789535364
COc1cccc(O)c1C(=O)O,-7.554156754
O=C(O)c1cc(Br)ccc1O,-7.858380206
COC(=O)c1cc(OC)ccc1O,-7.115236872
Cc1ccc(O)c(C=O)c1,-7.706812708
O=Cc1cc(Cl)ccc1O,-8.122058672
COc1cc(C(C)(C)C)c(O)cc1C(C)(C)C,-6.8164557
O=C(O)c1c(O)cccc1F,-8.026546658
Cc1cc(O)ccc1Br,-7.536741458
O=C(Oc1cccc(O)c1)c1ccccc1,-7.649940882
O=C(O)COc1ccc(O)cc1,-7.19197302
Nc1ccc(O)c(Cl)c1,-6.905709092
Oc1cc(C(F)(F)F)ccc1F,-8.391179418
Oc1cccc(C(F)(F)F)c1F,-8.29675586
Oc1cccc(C(F)(F)F)c1Cl,-8.244237858
N#Cc1ccc(O)cc1F,-8.399070724
Cc1ccc(O)c(C(=O)CC(=O)c2ccccc2)c1,-7.562864402
O=C(CC(=O)c1ccccc1O)c1ccccc1,-7.81375351
C=CCOc1ccc(C(=O)c2ccccc2)c(O)c1,-7.590347916
CC(=O)c1cc(Cl)c(C)cc1O,-7.761507622
C=CC(=O)OCCOc1ccc(C(=O)c2ccccc2)c(O)c1,-7.63823998
CCCCCCCCOc1ccc(C(=O)c2ccccc2)c(O)c1,-7.542727966
CCC(C)(C)c1ccc(O)c(N)c1,-7.173469268
COc1ccc(O)c(Cl)c1,-7.286668692
COc1cc(CC(C)=O)ccc1O,-7.190068222
Oc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1,-7.889401202
Cc1ccc(O)c(C23CC4CC(CC(C4)C2)C3)c1,-7.231973778
O=C(O)CCc1ccccc1O,-7.377554768
COc1cc(C(=O)CN(Cc2ccccc2)Cc2ccccc2)ccc1O,-7.39333738
COc1cc(C(=O)CN(C)Cc2ccccc2)ccc1O,-7.354152964
COC(=O)c1cc(C(C)=O)ccc1O,-8.066547416
COc1cc(Cl)ccc1O,-7.306805128
N=C(O)Cc1ccc(O)cc1,-7.763140306
COc1cc(O)cc(OC)c1C=O,-7.811576598
Nc1ccc(O)cc1Cl,-6.883395744
CC(=O)c1cc(Br)ccc1O,-7.79878724
CC(=O)c1cc(Cl)ccc1O,-7.85865232
COc1cc(C=CC=O)ccc1O,-7.301090734
Oc1cc(F)ccc1Br,-8.045594638
COC(=O)c1cc(O)cc(C(=O)OC)c1,-8.110085656
O=C(O)CNCc1cc(C(=O)O)ccc1O,-7.658104302
CCCCCCCCCCCCc1ccc(O)cc1,-7.338098238
Oc1cc(F)c(F)cc1Br,-7.978926708
Oc1cc(C(F)(F)F)ccc1Cl,-8.414036994
Cc1cc(N=Nc2ccc(N=Nc3ccccc3)cc2)ccc1O,-7.08720913
Oc1ccc(N=Nc2ccc(N=Nc3ccccc3)c3ccccc23)cc1,-6.784618362
Oc1cc(F)cc(F)c1Cl,-8.366417044
CC(=O)c1ccc(O)c(C(=N)O)c1,-7.73756159
N#Cc1ccc(O)cc1Cl,-8.42737058
O=Cc1ccc(O)cc1Cl,-8.338389302
O=Cc1cc(OC(F)(F)F)ccc1O,-8.322878804
Nc1cccc(O)c1N,-6.943805052
Oc1ccc(OC(F)(F)F)cc1,-8.03008414
Nc1ccc(C(=O)O)cc1O,-7.102447514
Cc1cc(O)ccc1F,-7.500550296
Cc1cccc(O)c1N,-7.297281138
CCOC(=N)c1ccc(O)cc1,-7.739194274
Cc1cc(C=O)ccc1O,-7.919333742
Cc1cc(O)ccc1C(C)C,-7.253470784
O=C(O)c1cc(O)cc(C(=O)O)c1,-8.287776098
Oc1ccc(Cl)c(F)c1,-7.910898208
COc1cccc(O)c1C(C)=O,-7.533203976
Oc1ccc(F)cc1Br,-7.843958164
Cc1ccc(O)c(N=Nc2nccs2)c1,-7.301907076
Oc1cc(F)ccc1F,-8.03552642
Nc1cc(C(=O)O)ccc1O,-7.08448799
CCc1cc(O)ccc1Cl,-7.599055564
Nc1ccc(O)cc1C(=O)O,-6.729107106
CCNc1cc(O)ccc1C,-6.585430914
O=C(c1ccc(O)cc1)c1ccc(F)cc1,-8.003689082
NC(=O)c1ccc(O)cc1,-7.90763284
Oc1cccc(Oc2ccccc2)c1,-7.45184189
Oc1cccc(F)c1F,-8.129677864
COc1ccc(N)cc1O,-6.490191014
Cc1cc(O)c(C(C)C)cc1Cl,-7.442862128
COc1cc(C=O)cc(O)c1OC,-7.772120068
COC(=O)c1cccc(O)c1,-7.890217544
CCOC(=O)c1cccc(O)c1,-7.868720538
CCOc1ccccc1O,-7.150883806
CC(=O)c1cc(F)ccc1O,-7.812120826
Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1,-8.69676344
Oc1ccc(C2CCCC2)cc1,-7.306805128
Oc1ccccc1C1CCCC1,-7.425174718
CCCCC(=O)c1ccc(O)cc1,-7.911986664
OC(=Nc1ccccc1)c1cc(Cl)ccc1O,-7.513611768
Oc1ccc(F)c(Cl)c1,-7.936749038
OCCOc1ccccc1O,-7.367758664
Nc1ccc(O)c(N)c1,-6.24773744
CCN(CC)c1ccc(C=O)c(O)c1,-6.962853032
CC(C)Oc1ccccc1O,-7.114964758
Cc1ccc(N)cc1O,-6.719038888
Cc1c(N)cccc1O,-6.93482529
O=C(O)Cc1ccc(O)c(Cl)c1,-7.855659066
O=C(O)Cc1ccc(O)c(F)c1,-7.807767002
COc1cc(CC#N)ccc1O,-7.451025548
CCCCCCCOc1ccc(O)cc1,-6.94026757
O=C(c1ccccc1)c1cccc(O)c1,-7.914707804
COc1ccc(C(=O)O)cc1O,-7.800692038
OCCc1cccc(O)c1,-7.692118552
CCOC(=O)Cc1ccc(O)c(OC)c1,-7.129658914
Oc1cc(F)cc(F)c1,-8.196890022
OCCCc1ccc(O)cc1,-7.315240662
OCc1cc(Br)ccc1O,-7.56885091
CC=Cc1ccccc1O,-7.312247408
CC(C)(C)c1ccc(O)c(N)c1,-7.168026988
OCCc1ccccc1O,-7.459461082
Oc1ccc(Nc2nnns2)cc1,-7.304356102
COc1ccc(CO)cc1O,-7.193605704
O=C(O)c1ccc(Cl)cc1O,-8.273354056
Oc1ccccc1OCc1ccccc1,-7.168299102
Oc1ccc(C(F)(F)F)cc1,-8.251584936
COC(=O)c1ccc(OC)cc1O,-7.576742216
COc1ccc(C(=O)O)c(O)c1,-7.69674449
Oc1ccc(Br)cc1Cl,-7.896476166
COC(=O)c1cc(Cl)ccc1O,-7.817018878
COc1ccc(C=O)c(O)c1,-7.813209282
Cc1ccc(Cl)c(O)c1,-7.663002354
Oc1cccc(C(F)(F)F)c1,-8.16750171
O=C(O)c1cc(F)ccc1O,-7.894571368
COc1ccc(O)c(C(=O)O)c1,-7.21646328
Cc1ccc(O)c(C(=O)O)c1,-7.617015088
Cc1cc(O)c(C(=O)c2ccccc2)cc1Cl,-7.713887672
N#Cc1ccccc1O,-8.283966502
COc1cc(O)c(C=O)c(OC)c1,-7.69538392
O=Cc1cc(Br)ccc1O,-8.033349508
NN=C(O)C(N)Cc1ccc(O)cc1,-7.326941564
Nc1cc(CC(N)C(=O)O)ccc1O,-7.2518381
OC(=Nc1ccccc1)c1ccccc1O,-7.428984314
Oc1ccc(N=Nc2ccccc2)cc1,-7.268437054
Cc1cc(O)c(C)cc1N,-6.438761468
COc1cccc(O)c1OC,-7.40558251
COC(=O)c1cc(Br)ccc1O,-7.752799974
CC(C)(C)c1cccc(O)c1,-7.519054048
COc1ccc(O)c(C(C)=O)c1,-7.160952024
Oc1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-7.380820136
O=C(c1ccccc1)c1ccccc1O,-7.750623062
O=C(CCc1ccccc1)c1ccccc1O,-7.787086338
CCN(CC)c1cccc(O)c1,-6.42052983
COc1cc(C=Cc2ccc(O)cc2)cc(OC)c1,-6.654819984
COc1ccc(C=C2c3ccccc3C(=O)c3ccccc32)cc1O,-6.916321538
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,-7.26408323
CC1CCN(CCC2CCCN2S(=O)(=O)c2cccc(O)c2)CC1,-7.614566062
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,-7.270341852
CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCO)c(O)c1,-7.656199504
COc1ccc(CCN)cc1O,-7.069249606
COc1cc(C(O)CN)ccc1O,-6.974553934
COc1ccc(CC(C)NCC(O)c2ccc(O)c(N=CO)c2)cc1,-7.016731604
CCN1CCN(C(O)=NC(C(=O)O)c2ccc(O)cc2)C(=O)C1=O,-7.735656792
O=C(O)c1cc(S(=O)(=O)O)ccc1O,-8.723702726
CCN(CC)c1ccc(N=Nc2ccc(Br)cn2)c(O)c1,-6.67223528
CC1(C)SC2C(N=C(O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,-7.668444634
O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,-7.824910184
NC(Cc1ccc(O)cc1)C(=O)OCc1ccccc1,-7.5647692
OCC1OC(n2cnc3c(NCc4ccc(O)cc4)ncnc32)C(O)C1O,-7.461910108
CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,-6.975370276
CCC(N)Cc1ccc(C)c(O)c1,-7.351431824
OC1=NC(=Nc2ccc(O)cc2)SC1=Cc1c2ccccc2cc2ccccc12,-6.527742746
OC1=NC(=Nc2ccc(O)cc2)SC1=Cc1ccc(OCc2ccc(Cl)cc2)cc1,-6.520395668
O=C1c2cccc3c(N4CCCCC4)ccc(c23)C(=O)N1c1cccc(O)c1,-7.29809748
COCCN(CC(O)=NC1CCCCC1)C(=O)C=CC(=O)c1ccc(OC)cc1O,-7.595245968
COc1ccc(C2=Nn3c(COc4ccc5c(c4)CCCC5)nnc3SC2)c(O)c1,-7.35115971
Oc1ccccc1C1=Nn2c(CCN3c4ccccc4Sc4ccccc43)nnc2SC1,-6.770468434
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(O)cc1,-7.019996972
COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)C1c1ccccc1O,-7.025439252
COc1cc(C=Nn2c(S)nnc2Cc2c[nH]c3ccccc23)ccc1O,-6.875232324
CCOc1cc(C=NN=C(O)COc2ccc(OCc3ccccc3)cc2)ccc1O,-7.011289324
COc1ccc(O)c(C=NNC(=O)C(=O)Nc2cc(Cl)ccc2Cl)c1,-7.08176685
OC(=NN=Cc1cccc(O)c1)c1ccccc1OCc1ccc(Cl)cc1,-7.374833628
O=C(NN=Cc1cccc(O)c1)c1ccc(OCc2ccc(Cl)cc2)cc1,-7.384901846
OC(CN=C(O)c1ccc(Cl)c(Cl)c1)=NN=Cc1cccc(O)c1,-7.930218302
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc(O)c1Cl,-7.151972262
OC(C=Cc1ccccc1)=NC(NC(S)=Nc1ccccc1O)C(Cl)(Cl)Cl,-7.111155162
CC(C)C(O)=NC(NC(S)=Nc1cccc(O)c1)C(Cl)(Cl)Cl,-7.57701433
OC(CN=C(O)c1ccc(Cl)c(Cl)c1)=NN=Cc1ccc(O)cc1,-7.659736986
COc1ccc(C=NN=C(O)CN=C(O)Nc2cccc(C(F)(F)F)c2)cc1O,-7.357690446
Cc1cc(O)c(C2(C)CC(C)(C)c3cc(C)c(C)cc3O2)cc1C,-7.043126662
C=CCN=C(O)Nc1ccc(C(=O)NN=Cc2ccc(O)c(OCC)c2)cc1,-6.866252562
O=C(NN=Cc1ccccc1O)c1ccc(NC(O)=NCc2ccco2)cc1,-7.233878576
CCN(CC)C(=O)Nc1ccc(C(=O)NN=Cc2ccc(O)cc2)cc1,-6.951968472
CCN(CC)C(=O)Nc1ccc(C(=O)NN=Cc2ccc(O)c(OC)c2)cc1,-6.817544156
COc1cc(C=NNC(=O)c2ccc(NC(O)=Nc3ccccc3F)cc2)ccc1O,-6.88992648
CCCCC(N=C(O)OCc1ccccc1)C(O)=NC(Cc1ccc(O)cc1)C(=N)O,-7.347622228
CCCC(N=C(O)OCc1ccccc1)C(O)=NC(Cc1ccc(O)cc1)C(=O)OC,-7.27088608
COC(=O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)OCc1ccccc1,-7.254287126
O=C(O)CN=C(O)C(Cc1ccc(O)cc1)N=C(O)OCc1ccccc1,-7.295104226
O=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)OCc1ccccc1,-7.279865842
CN(CC(O)=NC(Cc1ccc(O)cc1)C(=N)O)C(=O)OCc1ccccc1,-7.191700906
COC(=O)C(Cc1ccc(O)cc1)N=C(O)C(C)N=C(O)OCc1ccccc1,-7.370751918
O=C(O)C(Cc1ccc(O)cc1)N=C(O)CN=C(O)OCc1ccccc1,-7.543816422
CC(N=C(O)C(Cc1ccc(O)cc1)N=C(O)OCc1ccccc1)C(=O)O,-7.316329118
CC(N=C(O)C(Cc1ccc(O)cc1)N=C(O)OCc1ccccc1)C(=N)O,-7.354969306
OC(CN=C(O)Nc1ccc(Cl)c(Cl)c1)=NN=Cc1cc(Br)ccc1O,-7.552251956
COC(=O)C(Cc1ccc(O)cc1)N=C(O)CN(C)C(=O)OCc1ccccc1,-7.088025472
N=C(O)C(Cc1ccc(O)cc1)N=C(O)C(CO)N=C(O)OCc1ccccc1,-7.32666945
CC(O)=NC(Cc1ccccc1)C(O)=NC(Cc1ccc(O)cc1)C(=N)O,-7.223810358
COC(=O)C(Cc1ccc(O)cc1)N=C(O)C(Cc1ccccc1)N=C(C)O,-7.345445316
COc1cc(C2=NC(=Cc3ccccc3O)C(=O)O2)cc(OC)c1OC,-7.087753358
Cc1ccc(CC(N)C(=O)O)c(O)c1,-7.254287126
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1c1ccccc1O,-7.95389222
COc1cc(C=CC(O)=NNC(=O)c2ccc(O)cc2)cc(OC)c1OC,-6.917682108
OC(=Nc1ccc(Cl)cc1C(F)(F)F)NN=C(O)c1ccccc1O,-7.71579247
CCOC(=O)c1ccc(NCc2ccc(O)cc2)cc1,-7.021357542
OC(=Nc1ccc(Cl)cc1C(F)(F)F)NN=C(O)c1ccc(O)cc1,-7.65048511
O=C(O)c1ccc(NC(O)=Nc2cccc(S(=O)(=O)F)c2)cc1O,-7.987090128
CC(=NCCO)c1ccccc1O,-7.335377098
CCCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(N)cc2O)cc1,-7.205850834
CS(=O)(=O)Nc1ccc(NC(=O)c2ccc(S(=O)(=O)F)cc2)cc1O,-8.101378008
CC(C)(C)C(O)=Nc1ccc(NS(=O)(=O)c2ccccc2)c(O)c1,-7.495108016
CC(O)=Nc1ccc(O)c(NS(=O)(=O)c2ccc(S(=O)(=O)F)cc2)c1,-7.485584026
CC(O)=Nc1ccc(NC(=O)c2ccc(S(=O)(=O)F)cc2)c(O)c1,-7.21782385
Cc1ccc(S(=O)(=O)N(Cc2ccccc2)c2ccc(N)cc2O)cc1,-7.132380054
C=C(C)C(O)=Nc1ccc(NS(=O)(=O)c2ccccc2)c(O)c1,-7.329662704
CCCCCCCCCCCCCCCCOc1ccc(C(O)=Nc2ccc(N)cc2O)cc1OC,-6.33209278
CCCCCCCCCCCCCCCCOc1cccc(C(O)=Nc2ccc(N)cc2O)c1,-6.591417422
CCCCCCCCC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(N)cc2O)cc1,-7.206122948
CCCCCC(C)CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(N)cc2O)cc1,-7.202041238
CC(C)CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(N)cc2O)cc1,-7.206667176
